Original_Name,Clean_Name,Latitude,Longitude,Found_Address
俗厚,俗厚,40.1193143,128.3800798,"속후, 속후리, 금호군, 함경남도, 조선민주주의인민공화국"
修文,修文,26.912912,106.582163,"修文县, 贵阳市, 贵州省, 中国"
修武,修武,35.2289285,113.4415477,"修武县, 焦作市, 河南省, 中国"
倉山,倉山,26.0200746,119.3152996,"仓山区, 福州市, 福建省, 中国"
倉敷,倉敷,34.6019504,133.7657825,"倉敷, 国道429号, 阿知一丁目, 倉敷市, 岡山県, 710-0055, 日本"
倉村,倉村,35.666049,109.1081458,"仓村, 延安市, 陕西省, 中国"
倭肯驛,倭肯,45.9997639,130.5136302,"倭肯镇, 七台河市, 黑龙江省, 154600, 中国"
倭館,倭館,55.0288307,82.9226887,"городской округ Новосибирск, Новосибирская область, Сибирский федеральный округ, Россия"
倶知安,倶知安,42.9020903,140.7452832,"倶知安, 駅前通り, 北一条西二丁目, 倶知安町, 虻田郡, 後志総合振興局, 北海道, 044-0051, 日本"
元山,元山,35.790235,139.9757692,"元山, 千葉鎌ヶ谷松戸線, 五香南一丁目, 松戸市, 千葉県, 270-2212, 日本"
元帥林,元帥林,25.1385252,121.5137009,"少帥禪園, 泉源路, 林泉里, 北投區, 新北投, 臺北市, 112007, 臺灣"
先鋒,先鋒,31.628819,106.2920153,"先锋镇, 仪陇县, 南充市, 四川省, 中国"
光州,光州,35.1594647,126.8515034,"광주광역시, 대한민국"
光洞,光洞,25.0176614,110.2357637,"广洞, 桂林市, 广西壮族自治区, 中国"
克山,克山,48.1838575,125.6957904,"克山县, 齐齐哈尔市, 黑龙江省, 161000, 中国"
克東,克東,47.9974403,126.3551998,"克东县, 齐齐哈尔市, 黑龙江省, 161000, 中国"
克音河,克音河,47.384574,127.1687133,"克音河, 双岔河镇, 绥棱县, 绥化市, 黑龙江省, 152000, 中国"
免渡河,免渡河,49.0910704,121.0529533,"免渡河, 绥满高速, 免渡河农场, 免渡河镇, 牙克石市, 呼伦贝尔市 ᠬᠥᠯᠥᠨ ᠪᠤᠶᠢᠷ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
兗州,兗州,35.5563381,116.8358661,"兖州, 酒仙桥北路, 鼓楼街道, 兖州区, 济宁市, 山东省, 中国"
內山,內山,36.846463,137.5568684,"内山, 朝日宇奈月線, 宇奈月町音澤, 黒部市, 富山県, 938-0292, 日本"
內黃,內黃,35.9540544,114.9005399,"内黄县, 安阳市, 河南省, 中国"
全州,全州,25.9582148,111.0398007,"全州, X121, 全州县, 桂林市, 广西壮族自治区, 中国"
全巨,全巨,33.750631,-117.8722311,"Orange County, California, United States"
全羅線,全羅線,25.0405135,-80.8337157,"Monroe County, Florida, United States"
全義,全義,36.6784389,127.2023372,"전의, 10, 만세길, 전의면, 세종특별자치시, 30004, 대한민국"
兩下店,兩下店,35.3085313,116.9984834,"两下店, G104, 峄山镇, 邹城市, 济宁市, 山东省, 273507, 中国"
兩家,兩家,45.5263513,123.938865,"两家, 胡太线, 两家子镇, 大安市, 白城市, 吉林省, 中国"
兩棵樹,兩棵樹,45.7833012,122.4119502,"两棵树, 洮北区, 白城市, 吉林省, 中国"
八代,八代,32.5033784,130.6225303,"八代, 国道3号, 萩原町一丁目, 八代市, 熊本県, 866-0844, 日本"
八堵,八堵,25.1084954,121.7290072,"八堵, 142, 八堵路, 八南里, 暖暖區, 八堵, 基隆市, 20541, 臺灣"
八家子,八家子,45.2293,127.042,"八家子乡, 哈尔滨市, 黑龙江省, 中国"
八尺門,八尺門,25.1519497,121.7701671,"八尺門, 基隆市, 20243, 臺灣"
八岔溝,八岔溝,41.6194892,120.0797752,"八岔沟, 朝阳县, 朝阳市, 辽宁省, 中国"
八幡濱,八幡濱,33.4627983,132.4235208,"八幡浜市, 愛媛県, 日本"
八洲,八洲,32.7425668,129.8802295,"八洲, 国道324号, 油屋町, 長崎市, 長崎県, 850-8685, 日本"
八王子,八王子,35.655389,139.3394669,"八王子, 八王子市, 東京都, 192-0083, 日本"
八義集,八義集,34.247645,117.6914401,"八义集, 连霍高速, 邳州市, 徐州市, 江苏省, 221000, 中国"
八蘇木,八蘇木,40.9514161,112.8413939,"八苏木, 快乐村, 十八台镇, 卓资县 ᠵᠦᠸᠧᠽᠢ ᠰᠢᠶᠠᠨ, 乌兰察布市 ᠤᠯᠠᠭᠠᠨᠴᠠᠪ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 012300, 中国"
八虎,八虎,35.6611873,139.7020956,"八虎, 明治通り, 渋谷一丁目, 渋谷, 渋谷区, 東京都, 150-0002, 日本"
八道河,八道河,40.397799,118.779653,"八道河镇, 秦皇岛市, 河北省, 中国"
八道溝,八道溝,41.1712288,114.1227114,"八道沟镇, 张家口市, 河北省, 中国"
八郎,八郎,26.7421408,108.4132715,"八郎, 剑河县, 黔东南苗族侗族自治州, 贵州省, 中国"
八面城,八面城,43.2068928,124.0552662,"八面城, 新梨线, 徐家, 昌图县, 铁岭市, 辽宁省, 中国"
八面城驛,八面城,43.2068928,124.0552662,"八面城, 新梨线, 徐家, 昌图县, 铁岭市, 辽宁省, 中国"
八面通,八面通,44.9174136,130.5388088,"八面通镇, 穆棱市, 牡丹江市, 黑龙江省, 中国"
公主嶺,公主嶺,43.7703784,124.7656749,"公主岭市, 长春市, 吉林省, 130000, 中国"
公峴津,公峴津,35.5464819,135.1885191,"宮津養父線, 杉末, 宮津市, 京都府, 626-0011, 日本"
公廟子,公廟子,40.6323382,108.9422236,"公庙子, 包临高速, 白彦花镇 ᠪᠠᠶᠠᠨᠬᠤᠸᠠ ᠪᠠᠯᠭᠠᠰᠤ, 乌拉特前旗 ᠤᠷᠠᠳ ᠤᠨ ᠡᠮᠦᠨᠡᠳᠦ ᠬᠣᠰᠢᠭᠤ, 巴彦淖尔市 ᠪᠠᠶᠠᠨᠨᠠᠭᠤᠷ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 014400, 中国"
公營子,公營子,41.3627926,119.8499259,"公营子, 金工街, 荒山子, 喀喇沁左翼蒙古族自治县 ᠬᠠᠷᠠᠴᠢᠨ ᠵᠡᠭᠦᠨ ᠭᠠᠷᠤᠨ ᠮᠣᠩᠭᠣᠯ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠤ ᠰᠢᠶᠠᠨ, 朝阳市, 辽宁省, 中国"
六河溝,六河溝,38.9876865,121.5858334,"六合路, 中华路街道, 上沟, 甘井子区, 大连市, 辽宁省, 中国"
六河線,六河線,23.3189,104.895,"六河乡, 麻栗坡县, 文山壮族苗族自治州, 云南省, 中国"
六道河,六道河,42.6956533,129.4898002,"六道河 륙도하, 龙井市 룡정시, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
六馬,六馬,23.9341701,106.729379,"六马, 百色市, 广西壮族自治区, 中国"
其塔木,其塔木,44.3647958,126.3329521,"其塔木镇, 长春市, 吉林省, 130000, 中国"
冲河,冲河,44.6672726,127.9510538,"冲河, 五常市, 哈尔滨市, 黑龙江省, 150200, 中国"
冷口,冷口,39.9156303,123.057743,"冷口, 庄河市, 辽宁省, 中国"
冷子堡,冷子堡,41.6913524,122.7923392,"冷子堡镇, 辽宁省, 中国"
冷山,冷山,30.3513013,119.9833393,"冷山, 杭州市, 浙江省, 311115, 中国"
凉江,凉江,27.021,113.469,"凉江, 攸县, 株洲市, 湖南省, 中国"
凌源,凌源,40.9718381,119.2695639,"凌源市, 朝阳市, 辽宁省, 122500, 中国"
凌源縣,凌源縣,34.0205079,118.4365496,"陵园线, 来龙镇, 宿豫区, 宿迁市, 江苏省, 中国"
出雲今市,出雲今市,34.6570454,136.5341403,"雲出川古川, 津市, 三重県, 日本"
函館,函館,41.7737872,140.7261884,"函館, 若松町, 函館市, 渡島総合振興局, 北海道, 040-0063, 日本"
刀溝,刀溝,35.022503,117.0063954,"道沟, 枣庄市, 山东省, 中国"
分屯,分屯,24.7808952,108.0813298,"分屯, 金城江区, 环江毛南族自治县, 河池市, 广西壮族自治区, 中国"
別府,別府,33.2795962,131.5003701,"別府, 駅前通り, 駅前町, 別府市, 大分県, 874-8799, 日本"
別老,別老,43.097213,142.364979,"老根別山, 南富良野町, 空知郡, 上川総合振興局, 北海道, 日本"
利原,利原,40.3244778,128.6518659,"리원, 7;AH6, 리원읍, 리원군, 함경남도, 조선민주주의인민공화국"
利國驛,利國,34.557272,117.3408481,"利国, 东坡大道, 铜山区, 徐州市, 江苏省, 221000, 中国"
到保,到保,45.5962637,123.1643579,"到保, 扎公线, 西满斗, 到保镇, 洮北区, 白城市, 吉林省, 中国"
前川,前川,37.4017969,138.8240703,"前川, 山田中潟線, 南陽一丁目, 長岡市, 新潟県, 940-8621, 日本"
前所,前所,40.0930234,119.9452543,"前所镇, 辽宁省, 中国"
前灣,前灣,22.5248447,113.8906677,"前湾, 听海大道, 前海合作区, 南山街道, 南山区, 深圳市, 广东省, 518000, 中国"
前章黨,前章黨,31.5640984,119.5472063,"溧阳长荡湖国家湿地公园, 上黄镇, 溧阳市, 常州市, 江苏省, 213300, 中国"
前衞,前衞,40.1910494,120.0970888,"前卫镇, 葫芦岛市, 辽宁省, 中国"
前郭旗,前郭旗,36.2353052,137.1886605,"千, 古川国府線, 古川町殿町, 飛驒市, 岐阜県, 509-4225, 日本"
劉口,劉口,34.7226731,119.1352272,"刘口, 赣榆区, 连云港市, 江苏省, 中国"
力浦,力浦,38.9194684,125.7763067,"력포, 평양원산관광도로, 력포구역, 평양시, 조선민주주의인민공화국"
勃利,勃利,45.8166782,130.4878261,"勃利县, 七台河市, 黑龙江省, 154600, 中国"
勵家屯,勵家屯,36.638018,120.5484316,"李家屯, 青岛市, 山东省, 266000, 中国"
勿禁,勿禁,35.3066353,128.9853853,"물금, 낙동로, 물금읍, 양산시, 경상남도, 50657, 대한민국"
包手,包手,22.6209774,120.2993506,"包手, 新田路, 文東里, 前金區, 高雄市, 801, 臺灣"
包頭,包頭,40.6040793,109.830185,"包头, 建安大街, 阿尔丁十二号街坊社区, 沼潭街道, 昆都仑区 ᠬᠥᠨᠳᠡᠯᠡᠨ ᠲᠣᠭᠣᠷᠢᠭ, 包头市 ᠪᠤᠭᠤᠲᠤ ᠬᠣᠲᠠ, 昆都仑区 ᠬᠥᠨᠳᠡᠯᠡᠨ ᠲᠣᠭᠣᠷᠢᠭ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 014000, 中国"
化龍,化龍,23.0435094,113.448208,"化龙镇, 番禺区, 广州市, 广东省, 511400, 中国"
北,北,35.5837488,114.1468978,"北阳镇, 淇县, 鹤壁市, 河南省, 456700, 中国"
北三家,北三家,42.334119,120.2530775,"北三家, 丰收乡, 敖汉旗 ᠠᠤᠬᠠᠨ ᠬᠣᠰᠢᠭᠤ, 赤峰市 ᠤᠯᠠᠭᠠᠨᠬᠠᠳᠠ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
北井,北井,39.9057136,116.3912972,"北京市, 中国"
北京,北京,39.9057136,116.3912972,"北京市, 中国"
北倉,北倉,39.2416408,117.1457309,"北仓, 铁东北路, 北仓镇, 北辰区, 天津市, 300400, 中国"
北合流,北合流,37.6869632,112.8094484,"北合流, 滨榆线, 郭家堡乡, 榆次区, 晋中市, 山西省, 中国"
北奉天,北奉天,35.0617497,133.9986351,"奉天, 津山加茂線, 田町, 津山市, 岡山県, 708-0075, 日本"
北孫吳,北孫吳,49.4540996,127.3670462,"孙吴北, 逊克-孙吴, 北孙吴村, 孙吴镇, 孙吴县, 黑河市, 黑龙江省, 164300, 中国"
北安,北安,48.1392776,127.151802,"北安市, 黑河市, 黑龙江省, 164300, 中国"
北安鎮,北安鎮,29.9017705,118.5666175,"北岸镇, 黄山市, 安徽省, 中国"
北寧,北寧,21.1781515,106.0710078,"Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam"
北山,北山,35.0511939,135.7651732,"北山, 北山通, 上賀茂岩ケ垣内町, 北区, 京都市, 京都府, 606-0823, 日本"
北平,北平,39.9057136,116.3912972,"北京市, 中国"
北戴河,北戴河,39.8605725,119.4354373,"北戴河区, 秦皇岛市, 河北省, 066100, 中国"
北新,北新,35.458291,139.476989,"北新, 瀬谷区, 横浜市, 神奈川県, 246-0036, 日本"
北格,北格,37.6368,112.532,"北格镇, 小店区, 太原市, 山西省, 中国"
北溪羊,北溪羊,23.704092,116.2113889,"北河, 汤南镇, 揭东区, 揭阳市, 广东省, 中国"
北甸,北甸,25.7876038,100.1316154,"北甸, 大理市, 大理白族自治州, 云南省, 中国"
北票,北票,41.8000713,120.7655332,"北票市, 朝阳市, 辽宁省, 中国"
北興鎭,北興鎭,48.4833345,125.6575095,"北兴镇, 克山县, 齐齐哈尔市, 黑龙江省, 161000, 中国"
北荒嶺,北荒嶺,40.9124101,119.0167609,"北荒, 凌源市, 朝阳市, 辽宁省, 中国"
北豐線,北豐線,41.2194964,116.6340777,"丰宁满族自治县, 承德市, 河北省, 中国"
北鎮,北鎮,41.5961111,121.792778,"北镇市, 锦州市, 辽宁省, 121000, 中国"
北障城,北障城,41.032457,115.4850532,"长城, 南赤公路旧线, 崇礼区, 张家口市, 河北省, 中国"
北青,北青,37.865156,113.961761,"北青, 柏井镇, 平定县, 阳泉市, 山西省, 中国"
北馬山,北馬山,30.4894,112.002911,"马山镇, 荆州市, 湖北省, 434000, 中国"
北鮮線,北鮮線,46.431843,128.2710186,"北线, 兴隆林业局办事处, 通河县, 哈尔滨市, 黑龙江省, 150900, 中国"
十家子,十家子,42.1033415,122.2580771,"十家子镇, 阜新蒙古族自治县, 阜新市, 辽宁省, 123100, 中国"
十里坪,十里坪,36.0841219,110.2462698,"十里坪, 延安市, 陕西省, 中国"
十里河,十里河,39.8647129,116.4525595,"十里河, 东三环, 饮马井, 十八里店乡, 朝阳区, 北京市, 100122, 中国"
十里臺,十里臺,40.314421,113.708013,"十里台, 王官屯镇, 阳高县, 大同市, 山西省, 中国"
千山,千山,40.9847998,122.9324486,"千山区, 鞍山市, 辽宁省, 114000, 中国"
千振,千振,37.0847169,140.0945632,"千振, 那須町, 那須郡, 栃木県, 日本"
午山崗,午山崗,34.8776666,137.6916075,"霧山, 浜松市, 静岡県, 431-2533, 日本"
卓資山,卓資山,40.8760234,112.5748714,"卓资山, 呼集高速, 外白土窑沟, 卓资山镇, 卓资县 ᠵᠦᠸᠧᠽᠢ ᠰᠢᠶᠠᠨ, 乌兰察布市 ᠤᠯᠠᠭᠠᠨᠴᠠᠪ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 012300, 中国"
南上海,南上海,31.2312707,121.4700152,"上海市, 大世界, 上海市, 中国"
南京,南京,32.0438284,118.7788631,"南京市, 江苏省, 中国"
南京城,南京城,32.0891245,118.7922396,"南京, 南京站换乘通道, 锁金村街道, 玄武区, 南京市, 江苏省, 210037, 中国"
南京線,南京線,24.6728568,117.2737299,"南靖县, 漳州市, 福建省, 中国"
南倉,南倉,39.2024881,117.1720259,"南仓, 安畅路, 新开河街道, 天穆镇, 北辰区, 天津市, 300130, 中国"
南光州,南光州,35.1394416,126.9227716,"남광주, 1, 제봉로, 학동, 동구, 광주광역시, 61490, 대한민국"
南原,南原,36.6916065,138.0924703,"南原, 長野市, 長野県, 381-4102, 日本"
南口,南口,40.2380421,116.123183,"南口, 南口东大街, 南口镇, 昌平区, 北京市, 102202, 中国"
南口前,南口前,41.9985595,124.6087671,"南口前, 瓦北线, 南口前镇, 清原满族自治县, 抚顺市, 辽宁省, 113300, 中国"
南大寺,南大寺,39.8707118,119.4908883,"南大寺, 南大寺路, 西港镇, 海港区, 秦皇岛市, 河北省, 066004, 中国"
南大門,南大門,37.559992,126.9753556,"숭례문, 40, 세종대로, 남대문로4가, 소공동, 중구, 서울특별시, 04512, 대한민국"
南定,南定,20.4229775,106.1725798,"Phường Nam Định, Tỉnh Ninh Bình, 42000, Việt Nam"
南山城子,南山城子,42.1089552,125.2713571,"南山城镇, 清原满族自治县, 抚顺市, 辽宁省, 113300, 中国"
南崗,南崗,45.6991743,126.5919596,"南岗区, 哈尔滨市, 黑龙江省, 150000, 中国"
南州,南州,22.4918686,120.5120035,"南州, 仁里路, 仁里村, 南州鄉, 屏東縣, 926, 臺灣"
南張村,南張村,41.8430442,122.4746476,"南张村, 沈阳市, 辽宁省, 中国"
南支線,南支線,20.3344642,106.2128062,"Huyện Nam Trực, Tỉnh Ninh Bình, Việt Nam"
南文山,南文山,23.3838848,104.2314068,"文山市, 文山壮族苗族自治州, 云南省, 中国"
南新京,南新京,35.3863297,136.5203243,"南新井, 垂井町, 不破郡, 岐阜県, 503-2193, 日本"
南新義州,南新義州,40.0708026,124.4344122,"남신의주, 1, 련상1동, 남신의주, 신의주시, 평안북도, 조선민주주의인민공화국"
南榮,南榮,22.2977973,112.8237158,"南荣, 江门市, 广东省, 中国"
南樹乙,南樹乙,27.064037,102.7492476,"宁南县 ꆀꆆꑤ, 凉山彝族自治州 ꆃꎭꆈꌠꊨꏦꏱꅉꍏ, 四川省, 615400, 中国"
南泉,南泉,29.4252,106.577,"南泉街道, 巴南区, 重庆市, 中国"
南流,南流,34.792935,113.5724923,"南流, 宏兴街, 石佛街道, 中原区, 郑州市, 河南省, 450001, 中国"
南涯,南涯,38.7922952,128.138242,"남애, 원산금강산고속도로, 고성군, 강원도, 조선민주주의인민공화국"
南溝,南溝,40.703779,119.440047,"南沟, 葫芦岛市, 辽宁省, 中国"
南甸,南甸,25.5767272,102.4687001,"南甸, 昆明市, 云南省, 中国"
南白岩,南白岩,28.422406,109.851012,"白岩, 吉首市, 湘西土家族苗族自治州, 湖南省, 中国"
南省山,南省山,35.1710416,133.3220013,"生山, 生山停車場線, 生山, 日南町, 日野郡, 鳥取県, 689-5211, 日本"
南翔,南翔,31.2988523,121.3185965,"南翔, 佳通路, 上海市, 301803, 中国"
南臺,南臺,50.5303633,156.0613482,"南臺, Северо-Курильский муниципальный округ, Сахалинская область, Дальневосточный федеральный округ, Россия"
南芬,南芬,41.1076619,123.7459452,"南芬区, 本溪市, 辽宁省, 中国"
南花園,南花園,30.3979738,120.3585876,"南花园, 许村镇, 海宁市, 嘉兴市, 浙江省, 中国"
南關,南關,43.8612479,125.343732,"南关区, 长春市, 吉林省, 130000, 中国"
南關嶺,南關嶺,39.006386,121.581963,"南关岭, 华北路, 中华路街道, 泉水眼子, 甘井子区, 大连市, 辽宁省, 中国"
南關房,南關房,26.2875051,100.707383,"关房, 永胜县, 丽江市, 云南省, 中国"
南陽,南陽,33.0010496,112.5292693,"南阳市, 河南省, 中国"
南障城,南障城,37.9107851,114.0743146,"南障城镇, 井陉县, 石家庄市, 河北省, 中国"
南雜木,南雜木,41.9645808,124.4030932,"南杂木镇, 新宾满族自治县, 辽宁省, 113200, 中国"
博克圖,博克圖,48.7520635,121.9141347,"博克图, 绥满线, 博克图镇, 牙克石市, 呼伦贝尔市 ᠬᠥᠯᠥᠨ ᠪᠤᠶᠢᠷ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
博多,博多,33.5900436,130.4203556,"博多, 博多祇園連絡通路, 博多駅南一丁目, 博多駅前二丁目, 博多区, 福岡市, 福岡県, 812-0011, 日本"
博多△,博多△,33.5897239,130.4185335,"博多, はかた駅前通り, 博多駅前三丁目, 博多区, 福岡市, 福岡県, 812-0011, 日本"
博山,博山,36.494716,117.8567023,"博山区, 淄博市, 山东省, 255043, 中国"
博山線,博山線,29.2609198,90.6941557,"保吾村, 江塘镇, 贡嘎县 གོང་དཀར་རྫོང།, 山南市 ལྷོ་ཁ་ས་ཁུལ།, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
博王府,博王府,29.244843,121.4475274,"望府, 宁波市, 浙江省, 中国"
卡倫,卡倫,41.7429635,117.0659351,"卡伦, 围场满族蒙古族自治县 ᠸᠧᠢᠴᠠᠩ ᠮᠠᠨᠵᠤ ᠮᠣᠩᠭᠣᠯ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠤ ᠰᠢᠶᠠᠨ, 承德市, 河北省, 中国"
卡倫山,卡倫山,48.2763418,16.333068,"Kahlenberg, Wien, 1190, Österreich"
